Calendar_Date,Algorithmic_Forecast_Value,Lower_Risk_Bound,Upper_Risk_Bound,Underlying_Macro_Trend,Actual_Market_Value
2023-08-28,27886.05064016723,21166.23031200983,34153.76279758717,29079.05061899631,26106.150390625
2023-08-29,27708.327385815246,21737.53645574811,34159.49212096779,29116.163773500422,27727.392578125
2023-08-30,27842.307809988804,21111.905246560065,34324.959358032225,29153.276928004536,27297.265625
2023-08-31,27518.235456278286,20917.530477869324,33607.242281856335,29190.390082508646,25931.47265625
2023-09-01,27430.954601374015,20885.450470737436,34018.146752330074,29227.503237012763,25800.724609375
2023-09-02,27366.538244572046,21231.231709571435,33836.01195208429,29264.616391516873,25868.798828125
2023-09-03,27421.925825868857,20873.64186458597,33863.35887967413,29301.729546020983,25969.56640625
2023-09-04,27616.323529345478,21123.026678988605,33479.08169662758,29338.842700525096,25812.416015625
2023-09-05,27570.49779105785,21090.351225683702,34015.566984770674,29375.95585502921,25779.982421875
2023-09-06,27847.832484420953,21280.61676389169,34583.16900953951,29413.06900953332,25753.236328125
2023-09-07,27675.97992316883,21556.71010294776,34046.9509677964,29450.182164037436,26240.1953125
2023-09-08,27746.86192605906,21346.312786179536,33764.339725829304,29487.295318541546,25905.654296875
2023-09-09,27843.368682115946,20794.029010710998,33814.887539229436,29524.40847304566,25895.677734375
2023-09-10,28059.076501836054,21636.18715132446,34832.8340530055,29561.52162754977,25832.2265625
2023-09-11,28409.735116885706,21749.281394976308,34745.028031810056,29598.634782053883,25162.654296875
2023-09-12,28512.652722556493,22185.37590815065,34739.68672881828,29635.747936557997,25833.34375
2023-09-13,28927.846649253945,22686.751255910058,34552.30694975182,29672.861091062106,26228.32421875
2023-09-14,28879.787129132208,22721.834312458945,35468.52927425126,29709.974245566224,26539.673828125
2023-09-15,29057.487718163768,22456.390466338857,35449.332103652436,29747.087400070348,26608.693359375
2023-09-16,29283.89936994179,22522.179280029675,35473.190440075035,29826.81242751557,26568.28125
2023-09-17,29607.867411750074,22749.492941361237,35713.6014162137,29906.537454960795,26534.1875
2023-09-18,30043.51856303874,23953.86656568999,36604.81039133374,29986.26248240602,26754.28125
2023-09-19,30207.08549503709,23726.15961589241,36413.08633653002,30065.987509851235,27211.1171875
2023-09-20,30658.094561461116,23563.347029887962,37243.45319564354,30145.712537296466,27132.0078125
2023-09-21,30621.131067338898,24049.38925858541,37083.47476737714,30225.43756474169,26567.6328125
2023-09-22,30785.934843720428,24139.95562717464,37108.51526569558,30305.162592186913,26579.568359375
2023-09-23,30934.17091898949,24174.58003622676,37515.04483762007,30384.887619632136,26579.390625
2023-09-24,31159.194042591276,24920.077626217026,38106.99338980352,30464.61264707736,26256.826171875
2023-09-25,31477.556085203578,25093.63028160561,37898.38749497214,30544.337674522583,26298.48046875
2023-09-26,31508.383615569568,25138.498353293362,38064.68793279576,30624.062701967807,26217.25
2023-09-27,31814.49342262095,24908.555705998617,38333.289316552226,30703.78772941303,26352.716796875
2023-09-28,31624.07411765423,24729.321837230127,38041.67452113826,30783.51275685826,27021.546875
2023-09-29,31630.68881894245,25515.7981173134,38445.83347012835,30863.237784303485,26911.720703125
2023-09-30,31619.946222448234,25355.577016654956,38100.54099531158,30942.96281174871,26967.916015625
2023-10-01,31689.161535690073,24967.89568259734,38353.00816717621,31022.68783919393,27983.75
2023-10-02,31858.75915210658,25457.62776432676,38458.822137434916,31102.412866639155,27530.78515625
2023-10-03,31751.547270835264,25496.74518312458,38189.549501000256,31182.13789408438,27429.978515625
2023-10-04,31933.73510433477,25746.47603470435,38028.02060656181,31261.862921529595,27799.39453125
2023-10-05,31636.523569384935,24670.977755865897,38291.62979182836,31341.587948974826,27415.912109375
2023-10-06,31556.027032449998,25292.49532545685,37895.81334239888,31421.31297642005,27946.59765625
2023-10-07,31479.87571542393,24804.60651393601,37778.11747519575,31501.038003865273,27968.83984375
2023-10-08,31506.822208083508,25118.897414343388,38300.92761331967,31580.763031310496,27935.08984375
2023-10-09,31658.105543108155,24893.596716599306,37792.42541922083,31660.48805875572,27583.677734375
2023-10-10,31556.70417970849,24856.618602022445,38057.24862026789,31740.213086200944,27391.01953125
2023-10-11,31768.34920747443,25519.498179922335,38117.056155405415,31819.938113646167,26873.3203125
2023-10-12,31523.12884214411,25122.084548235704,37676.81017757821,31899.66314109139,26756.798828125
2023-10-13,31515.4414602703,24790.105686859155,38029.15364938451,31979.38816853662,26862.375
2023-10-14,31530.64596166774,25057.723560687853,38450.08241342495,32059.113195981845,26861.70703125
2023-10-15,31664.73161691889,25134.261434748016,38419.12233228386,32138.83822342707,27159.65234375
2023-10-16,31935.75912943684,25491.05602604233,38772.660880518655,32218.563250872292,28519.466796875
2023-10-17,31963.202141845897,26025.24457958167,38295.804858959345,32298.288278317516,28415.748046875
2023-10-18,32309.05805048779,26185.810407794364,39074.32076585786,32378.01330576274,28328.341796875
2023-10-19,32199.55648875799,25935.662496233912,38807.157224904804,32457.738333207963,28719.806640625
2023-10-20,32325.219827817305,26259.81220147975,38721.3151579137,32537.463360653186,29682.94921875
2023-10-21,32467.621479300902,25930.437843912307,39163.580068227646,32617.18838809841,29918.412109375
2023-10-22,32719.161131796307,26598.478606918332,39014.320892064825,32696.913415543633,29993.896484375
2023-10-23,33094.60568962793,26545.301741924704,39337.9781440278,32776.63844298886,33086.234375
2023-10-24,33210.52233106177,26732.241089274026,39357.98440365314,32856.36347043408,33901.52734375
2023-10-25,33626.46996568953,26940.698562354573,40403.83915477206,32936.088497879304,34502.8203125
2023-10-26,33566.77516973668,27354.143124300543,39803.39530436262,33015.81352532453,34156.6484375
2023-10-27,33720.645033547,27245.81293745911,40176.834517723815,33095.53855276975,33909.80078125
2023-10-28,33868.961214113326,27691.50471007407,39991.003696087326,33175.26358021498,34089.57421875
2023-10-29,34104.07329859039,27859.29649496401,40433.727252210694,33254.988607660205,34538.48046875
2023-10-30,34441.339717316354,27808.78222033142,41327.33797705252,33334.71363510543,34502.36328125
2023-10-31,34498.54260548188,28300.936224582823,40814.13594117699,33414.43866255065,34667.78125
2023-11-01,34837.043388677914,28143.471163402828,41086.88555721512,33494.163689995876,35437.25390625
2023-11-02,34683.50616710826,27816.985106640434,41032.07510582468,33573.8887174411,34938.2421875
2023-11-03,34729.94280197422,27895.856030606934,40578.479994467,33653.61374488632,34732.32421875
2023-11-04,34760.42589874508,28208.697280662407,41308.70348298089,33733.338772331546,35082.1953125
2023-11-05,34870.790074515804,28776.213027823807,41173.278967254344,33813.06379977677,35049.35546875
2023-11-06,35080.07234486349,28197.074059881423,41221.12676960852,33892.788827222,35037.37109375
2023-11-07,35116.29012768887,28474.55410923159,41510.740190492244,34078.98311362017,35443.5625
2023-11-08,35438.08034658588,29444.143824647515,41934.263850179836,34265.177400018365,35655.27734375
2023-11-09,35275.722377988866,28493.504407692926,41476.55604735181,34451.37168641657,36693.125
2023-11-10,35324.609226909466,29187.607838856937,41740.58972797645,34637.56597281474,37313.96875
2023-11-11,35371.86239558275,29136.95316651267,41706.07294303656,34823.76025921294,37138.05078125
2023-11-12,35515.94436779402,29289.025766775503,41444.39289169196,35009.95454561114,37054.51953125
2023-11-13,35778.0220792435,29584.846952747965,42311.53315386008,35196.14883200931,36502.35546875
2023-11-14,35781.21281586646,29616.904406783393,42313.156712480326,35382.34311840751,35537.640625
2023-11-15,36091.58412641135,29597.241059423435,42302.18691718815,35568.537404805706,37880.58203125
2023-11-16,35939.73926709033,29132.739421726797,42155.92386313074,35754.73169120388,36154.76953125
2023-11-17,36020.74603073203,29578.36085816203,42379.08230115926,35940.92597760208,36596.68359375
2023-11-18,36120.75849765489,29219.00987536203,42465.76433224654,36127.12026400028,36585.703125
2023-11-19,36336.65473632805,30115.66397804908,42520.51797148729,36313.31455039845,37386.546875
2023-11-20,36687.44315290655,30406.010801867575,43550.23895203819,36499.508836796624,37476.95703125
2023-11-21,36793.56776106102,30262.655227280757,43476.18493249501,36685.70312319482,35813.8125
2023-11-22,37217.982321172996,30010.861802833264,43360.83538418259,36871.89740959302,37432.33984375
2023-11-23,37187.82280845732,31343.3508279014,43538.83617401762,37058.09169599119,37289.62109375
2023-11-24,37394.43364068008,31095.293873183233,43697.483031828146,37244.28598238939,37720.28125
2023-11-25,37620.094485359085,31648.28587868142,44266.65034007836,37430.48026878759,37796.79296875
2023-11-26,37957.767737749185,31134.087625442233,44670.01538331664,37616.67455518576,37479.12109375
2023-11-27,38422.616294983956,32180.11446233182,44542.572558079104,37802.86884158396,37254.16796875
2023-11-28,38631.41877328195,32414.546869745176,45061.32525091234,37989.06312798216,37831.0859375
2023-11-29,39143.74902986009,32671.69542423789,45283.730498939345,38175.25741438033,37858.4921875
2023-11-30,39183.74648521304,33052.69296965058,45690.079689021535,38361.45170077853,37712.74609375
2023-12-01,39440.22991937276,33237.09853961165,46153.72261300054,38547.64598717673,38688.75
2023-12-02,39693.49908904942,33619.77193760292,46075.96521460183,38733.840273574904,39476.33203125
2023-12-03,40035.14213740824,33617.26865599386,46992.227720885545,38920.0345599731,39978.390625
2023-12-04,40479.596714971514,33866.03714523047,46562.409764425014,39106.2288463713,41980.09765625
2023-12-05,40643.590712196485,34555.64610369686,46984.408075920706,39292.42313276947,44080.6484375
2023-12-06,41087.32871414809,34517.42947847472,47331.2352902186,39478.61741916764,43746.4453125
2023-12-07,41036.250437783834,34885.82061596537,47232.75405423865,39664.811705565844,43292.6640625
2023-12-08,41181.114112683186,34908.71618763297,47314.86514807806,39851.00599196404,44166.6015625
2023-12-09,41304.74995345052,34958.74675215036,47540.42327513985,40037.200278362216,43725.984375
2023-12-10,41501.802988272895,34712.264510524255,47985.02880142341,40223.39456476041,43779.69921875
2023-12-11,41790.21490991625,35297.69507116566,48282.20049271253,40409.58885115861,41243.83203125
2023-12-12,41790.57300344559,35447.29854021376,48403.17519566201,40595.783137556784,41450.22265625
2023-12-13,42067.19476047258,35356.981781287286,48261.060767745155,40781.97742395498,42890.7421875
2023-12-14,41849.77721564893,35169.71799055087,48195.46182742133,40968.171710353185,43023.97265625
2023-12-15,41833.366939805135,35669.97577832732,48237.79066035623,41154.36599675135,41929.7578125
2023-12-16,41804.9989271301,35607.3446044124,48268.26360475653,41340.56028314955,42240.1171875
2023-12-17,41863.326759911535,35628.47699018563,48625.22540001852,41526.75456954775,41364.6640625
2023-12-18,42029.99677955053,35875.636697162976,49196.490779776104,41712.94885594592,42623.5390625
2023-12-19,41928.89723948251,35277.25695774982,48415.8581618462,41899.143142344124,42270.52734375
2023-12-20,42127.15374968287,35885.708180976195,48431.69491453275,42085.33742874229,43652.25
2023-12-21,41856.702452915495,35744.77621673031,48525.00764878828,42271.531715140496,43869.15234375
2023-12-22,41814.198910750114,35245.93796963885,48285.95612797593,42457.72600153869,43997.90234375
2023-12-23,41787.61256435348,35783.461691649536,48013.72602589094,42643.92028793686,43739.54296875
2023-12-24,41875.8303218626,35443.180137728516,48454.77732744278,42830.114574335064,43016.1171875
2023-12-25,42100.0226795497,35842.96021841239,48327.91630458906,43016.30886073326,43613.140625
2023-12-26,42082.903524586814,35741.457177753204,48757.878040001415,43202.503147131436,42520.40234375
2023-12-27,42389.75459235502,36043.65663741013,48860.02043940955,43388.69743352963,43442.85546875
2023-12-28,42250.04518457541,36118.38557411701,48887.213695939485,43574.89171992781,42627.85546875
2023-12-29,42357.40481775643,35519.47752913524,48695.71227529695,43761.08700343529,42099.40234375
2023-12-30,42496.29194249712,36497.1277892542,49117.88000016216,43947.28228694275,42156.90234375
2023-12-31,42761.690134463825,36493.82495927187,49379.845865772935,44133.47757045021,42265.1875
2024-01-01,43170.57274870588,36611.599954048324,49653.77916822923,44319.672853957665,44167.33203125
2024-01-02,43341.26947276807,36960.77655398344,49730.87891131174,44505.86813746512,44957.96875
2024-01-03,43834.60187908551,37221.453931752454,50139.31328962731,44692.06342097258,42848.17578125
2024-01-04,43875.61561016364,37439.49908862033,50197.93748549718,44878.25870448004,44179.921875
2024-01-05,44153.66288117522,37811.89941122368,50702.765234135055,45064.4539879875,44162.69140625
2024-01-06,44449.18050537559,37957.07234600314,50607.05425602879,45250.649271494956,43989.1953125
2024-01-07,44853.48209816802,38337.92684100346,51091.58526676667,45436.84455500241,43943.09765625
2024-01-08,45380.31287038592,38542.329420734495,52250.800011939275,45623.039838509874,46970.50390625
2024-01-09,45645.293198356776,39249.40795743952,51948.87296034739,45809.23512201733,46139.73046875
2024-01-10,46207.117155343796,40077.0711842498,52466.56056836747,45995.43040552479,46627.77734375
2024-01-11,46289.3321234743,39841.93282669167,52832.04770206207,46181.62568903228,46368.5859375
2024-01-12,46580.45209264942,39820.155410438005,52974.07104350936,46367.82097253973,42853.16796875
2024-01-13,46860.74923512209,41096.00801153391,53311.442111768534,46554.016256047194,42842.3828125
2024-01-14,47222.042268328565,40727.360168412626,53914.93826775301,46740.21153955465,41796.26953125
2024-01-15,47679.230345386306,41213.258171861184,54023.5977413802,46926.406823062105,42511.96875
2024-01-16,47849.699447335726,41315.1102612835,54390.709396717815,47112.60210656957,43154.9453125
2024-01-17,48294.46867863497,41287.94489860828,55027.50011696591,47298.79739007702,42742.65234375
2024-01-18,48239.904193504546,41601.3976681899,54414.92793598315,47484.99267358451,41262.05859375
2024-01-19,48377.75531012131,41753.490574371666,54855.04609822182,47671.18795709197,41618.40625
2024-01-20,48491.859635408364,42012.81809057111,55282.026871180096,47857.383240599396,41665.5859375
2024-01-21,48677.83816484098,42351.63094045893,55185.63908229545,48043.57852410686,41545.78515625
2024-01-22,48954.53169511203,43065.83731521121,55818.25209191561,48229.773807614314,39507.3671875
2024-01-23,48943.30819445755,42366.148228278005,55071.17212206106,48415.9690911218,39845.55078125
2024-01-24,49209.111199676474,42892.29347110612,55609.35234331296,48602.16437462926,40077.07421875
2024-01-25,48982.07955730633,42592.466983479426,55448.29093748146,48788.35965813672,39933.80859375
2024-01-26,48957.49550705428,42525.95656089459,55315.54561841766,48974.55494164418,41816.87109375
2024-01-27,48922.41015643376,42778.29866652129,55692.57842931933,49160.750225151634,42120.0546875
2024-01-28,48975.26926337961,42896.442265080375,55329.24330257311,49346.94550865909,42035.59375
2024-01-29,49137.29229275942,42588.45003384697,55969.626252555456,49533.14079216655,43288.24609375
2024-01-30,49031.73565498691,42910.64491850529,55300.7332805452,49719.33607567401,42952.609375
2024-01-31,49224.9110650687,42692.361341707314,55256.3262294029,49905.53135918149,42582.60546875
2024-02-01,48947.78979710729,42732.836306595236,55168.994516722414,50091.726642688955,43075.7734375
2024-02-02,48895.94987248251,42486.19871048013,54991.22434446508,50277.92192619641,43185.859375
2024-02-03,48856.21485999311,42386.531167690744,55310.027432362134,50464.11720970387,42992.25
2024-02-04,48926.30644130947,42458.422038428194,55311.200293477625,50650.31249321133,42583.58203125
2024-02-05,49126.26258102197,42622.48593481195,55847.21162612714,50836.50777671878,42658.66796875
2024-02-06,49077.75075881502,42859.89039817691,55618.45652816363,51022.703060226246,43084.671875
2024-02-07,49345.14547566234,42589.18784483207,55675.0744985851,51208.8983437337,44318.22265625
2024-02-08,49157.19886222692,42615.315314144515,55624.09140601214,51395.09362724116,45301.56640625
2024-02-09,49207.05932143581,42548.92420747328,55475.505169618176,51581.28891074862,47147.19921875
2024-02-10,49278.98468242084,42992.105528411055,55740.335043316256,51767.484194256074,47771.27734375
2024-02-11,49468.06978966342,42736.24616701784,55614.00262634697,51953.67947776354,48293.91796875
2024-02-12,49791.73817468239,43388.263829904725,56456.54506166636,52139.87476127102,49958.22265625
2024-02-13,49869.12517741139,43394.170369964566,56651.46081112421,52326.07004477848,49742.44140625
2024-02-14,50262.219800026745,43716.608588725176,56909.965505564534,52512.26532828594,51826.6953125
2024-02-15,50197.59240762744,43695.047960275064,56846.92672786154,52698.460611793394,51938.5546875
2024-02-16,50366.46175597285,44418.36333092076,56531.25809687162,52884.65589530086,52160.203125
2024-02-17,50551.44667179516,43827.01182051805,57278.07625762044,53070.85117880831,51662.99609375
2024-02-18,50846.32148644572,44210.60061976782,56961.00088556724,53257.04646231577,52122.546875
2024-02-19,51267.524390687155,44691.86617951278,57848.94108882912,53443.241742756436,51779.14453125
2024-02-20,51433.54597070211,44956.46073165349,57318.93391269701,53629.437023197046,52284.875
2024-02-21,51906.065405506444,45242.326087703936,58371.280823467976,53815.632303637685,51839.1796875
2024-02-22,51911.66203538602,45614.05158059899,58314.586024291464,54001.82758407835,51304.97265625
2024-02-23,52141.85664314023,45945.78530046173,58673.41958537538,54188.02286451899,50731.94921875
2024-02-24,52379.828932745455,45536.148886461015,58674.44094867278,54374.21814495963,51571.1015625
2024-02-25,52720.13170007294,46237.78704763863,58845.42452104363,54560.41342540027,51733.23828125
2024-02-26,53180.15245035433,46415.65874468069,58948.31587704554,54746.60870584091,54522.40234375
2024-02-27,53379.45142772228,46355.09343420165,59483.20010131285,54932.80398628158,57085.37109375
2024-02-28,53880.84536872764,46977.381460309996,59997.376474082885,55118.99926672221,62504.7890625
2024-02-29,53912.066481947586,47580.31711266628,59798.10979599892,55305.19454716285,61198.3828125
2024-03-01,54165.752798213405,47585.84669075605,60645.960450504936,55491.38982760349,62440.6328125
2024-03-02,54426.118068511685,47643.50402045237,60884.337338699486,55677.58510804413,62029.84765625
2024-03-03,54788.62325538239,48250.30389771532,60898.450290685796,55863.780388484796,63167.37109375
2024-03-04,55271.40173213386,48995.58429671463,61566.90300494344,56049.975668925435,68330.4140625
2024-03-05,55494.56828269045,48980.06709237584,61695.940526997,56236.170949366075,63801.19921875
2024-03-06,56021.282076480034,49658.13066389495,62300.91028546029,56422.366229806714,66106.8046875
2024-03-07,56079.393693995364,49915.78228381814,62382.65939225478,56608.56151024735,66925.484375
2024-03-08,56361.4326174019,49942.281743114174,62719.441734405606,56794.75679068799,68300.09375
2024-03-09,56651.28332458515,50380.724290930055,62848.7191145986,56980.95207112863,68498.8828125
2024-03-10,57043.871690186694,50149.84934014011,63450.16574027812,57167.14735156927,69019.7890625
2024-03-11,57556.613176675026,51314.47450452329,64179.41274367648,57353.34263200993,72123.90625
2024-03-12,57808.75201153776,50797.99623257831,63994.09272205145,57539.53791245057,71481.2890625
2024-03-13,58362.460394610454,51765.72835698304,65102.17984284889,57725.73319289121,73083.5
2024-03-14,58444.5264861986,52154.52351085139,65075.41466297321,57911.92847333185,71396.59375
2024-03-15,58746.386115555026,52355.91800750637,65015.017051811126,58098.12375377249,69403.7734375
2024-03-16,59050.84477286962,52605.54013689076,65803.33727428847,58284.31903421316,65315.1171875
2024-03-17,59451.8099647455,53028.86675579377,65851.92941577212,58470.514314653796,68390.625
2024-03-18,59965.78379767756,53106.501640217764,65932.35484195933,58656.709595094435,67548.59375
2024-03-19,60211.2434249293,53652.380336400805,66742.40559474357,58842.904875535074,61912.7734375
2024-03-20,60749.77694874292,54149.64314639808,67230.32121682502,59029.10015597571,67913.671875
2024-03-21,60807.80223186882,54074.92238225788,67450.16217174244,59215.295436416374,65491.390625
2024-03-22,61076.622458564714,54357.644230349935,67306.84437789556,59401.49071685699,63778.76171875
2024-03-23,61339.16414117933,54567.45820853261,67657.86288273298,59587.68599729765,64062.203125
2024-03-24,61689.7170453307,55833.27062508219,68213.84744104963,59773.88127773829,67234.171875
2024-03-25,62145.42557042101,55622.26106321842,68687.43706938272,59960.07655817896,69958.8125
2024-03-26,62325.659182606374,55355.5543151727,68982.45578285285,60146.27183861957,69987.8359375
2024-03-27,62793.1297441447,56554.32934801659,68983.29355553855,60332.46711906024,69455.34375
2024-03-28,62775.583727105775,55879.93755531247,69091.93291841124,60518.66239950088,70744.953125
2024-03-29,62965.82395011859,56604.76332551113,69232.62927858868,60704.85767994152,69892.828125
2024-03-30,63148.407571555996,56883.78797610081,69903.41892251113,60891.052960382156,69645.3046875
2024-03-31,63419.34105479059,56970.292208487335,70180.89967621013,61077.248240822795,71333.6484375
2024-04-01,63797.52305031778,57053.65874479439,69714.42075682315,61263.443521263434,69702.1484375
2024-04-02,63904.064320153,57289.64441410806,70796.82703129153,61449.63880170407,65446.97265625
2024-04-03,64303.354147985985,57995.204567628556,71221.94073457299,61635.834082144735,65980.8125
2024-04-04,64224.70284267714,57907.66239423762,71163.04707086497,61822.029362585345,68508.84375
2024-04-05,64362.316561507294,58044.39990637915,70942.89056421403,62008.22464302601,67837.640625
2024-04-06,64501.952691560844,57937.56795355729,71362.15066606969,62194.41992346665,68896.109375
2024-04-07,64740.577878890595,57982.898083482316,71390.76745964549,62380.61520390732,69362.5546875
2024-04-08,65097.78084907685,58678.41083116342,71428.93517169388,62566.81048434793,71631.359375
2024-04-09,65195.07012965359,58806.75541361084,71794.29447767025,62753.005764788555,69139.015625
2024-04-10,65406.48229819521,59109.73981237982,71593.21144439682,62748.75648615086,70587.8828125
2024-04-11,65151.553628632195,58614.943161365154,71341.07264062406,62744.50720751315,70060.609375
2024-04-12,65123.96595562509,58906.16554745429,72258.71601758532,62740.25792887544,67195.8671875
2024-04-13,65108.66047835182,59024.887933419246,71400.0287149546,62736.00865023773,63821.47265625
2024-04-14,65201.518400791174,58595.61238498673,71801.68785083861,62731.759371600034,65738.7265625
2024-04-15,65420.80443647852,58805.231149743384,71781.25301649125,62727.51009296234,63426.2109375
2024-04-16,65386.50235653794,58746.19760857361,71363.8746190255,62723.260814324625,63811.86328125
2024-04-17,65661.41160406677,59167.242409416074,71818.42562883854,62719.01153568693,61276.69140625
2024-04-18,65472.833700188385,58857.57530474432,71791.80939472154,62714.76225704922,63512.75390625
2024-04-19,65512.6033507043,59416.95369654677,71955.19068668388,62710.51297841151,63843.5703125
2024-04-20,65563.81077954116,59230.30568229551,71825.03993256358,62706.2636997738,64994.44140625
2024-04-21,65720.53532487988,59767.923355458355,72241.85133048441,62702.014421136104,64926.64453125
2024-04-22,65999.34011038931,59500.08839343602,72273.42384131243,62697.76514249839,66837.6796875
2024-04-23,66018.655366446,59575.60220183877,72402.30859509461,62693.515863860695,66407.2734375
2024-04-24,66339.91792415988,60128.32563677449,72922.85124975018,62689.266585222984,64276.8984375
2024-04-25,66189.29425873965,59378.35258570304,72880.07309594075,62685.01730658528,64481.70703125
2024-04-26,66257.7408372955,60045.331461008376,72790.24061642356,62680.76802794757,63755.3203125
2024-04-27,66327.74737569373,60124.36613178432,72889.49150135503,62676.51874930987,63419.140625
2024-04-28,66493.08238129111,59625.70631074717,72517.9559839187,62672.26947067216,63113.23046875
2024-04-29,66770.29041949433,60684.77688477566,72960.82643313808,62668.02019203446,63841.12109375
2024-04-30,66778.06860239748,60540.746568060844,73056.22027064327,62663.77091339675,60636.85546875
2024-05-01,67078.39004738527,60465.57788361238,74062.9340179357,62659.52163475905,58254.01171875
2024-05-02,66898.20220349777,60503.65683192876,73389.052510538,62655.272356121335,59123.43359375
2024-05-03,66929.45460311636,60664.11630372429,73747.5025537403,62651.02307748364,62889.8359375
2024-05-04,66955.80270343075,60695.3973858278,73519.79227775248,62646.77379884593,63891.47265625
2024-05-05,67072.3084795721,60790.86477752583,73612.38133166527,62642.52452020823,64031.1328125
2024-05-06,67296.8886783168,60924.84780947839,73633.66880977458,62638.27524157052,63161.94921875
2024-05-07,67249.6398419059,60953.58411442614,73666.13684264082,62634.025962932814,62334.81640625
2024-05-08,67493.90955130664,61260.08490176148,74222.9380430484,62629.7766842951,61187.94140625
2024-05-09,67257.94352495347,60749.0557942755,73870.37877140302,62625.527405657405,63049.9609375
2024-05-10,67234.86485054927,60599.87006170322,73505.08346958121,62621.278127019694,60792.77734375
2024-05-11,67209.33366149482,60968.45493763869,73747.2013347548,62617.028848382,60793.7109375
2024-05-12,67277.20944107082,60774.17795405751,73856.07181757953,62612.779569744285,61448.39453125
2024-05-13,67456.9682092133,61560.189540134714,73908.87652198997,62608.53029110659,62901.44921875
2024-05-14,67369.00482778973,61165.352804187925,74189.75601944404,62604.28101246887,61552.7890625
2024-05-15,67576.6907425944,61365.91993508524,74271.07082332516,62600.03173383117,66267.4921875
2024-05-16,67308.01737934217,60812.008717531295,73796.26295882257,62595.78245519346,65231.58203125
2024-05-17,67255.58174343569,61154.7717150931,73638.92183617511,62591.533176555764,67051.875
2024-05-18,67203.26248612226,60830.13799195334,73577.99768605277,62587.28389791805,66940.8046875
2024-05-19,67245.90824787949,61123.68880846814,73757.42145396325,62583.034619280355,66278.3671875
2024-05-20,67400.78984614764,61064.469112082974,73643.0312345322,62578.78534064264,71448.1953125
2024-05-21,67286.94555779456,61191.6611645811,73773.57386514438,62574.53606200494,70136.53125
2024-05-22,67466.28855829575,60913.306541306265,73758.72674255999,62570.28678336723,69122.3359375
2024-05-23,67165.30524373458,60552.991111853735,73891.52424075578,62566.03750472953,67929.5625
2024-05-24,67075.09930258516,60753.199734530186,73447.09339030198,62561.78822609182,68526.1015625
2024-05-25,66978.12797519259,60250.17977825346,72904.0662214336,62557.53894745412,69265.9453125
2024-05-26,66967.9503998023,60377.320100836456,73386.14670584584,62553.28966881641,68518.09375
2024-05-27,67060.73767091299,60787.539056726084,73668.15466489622,62549.04039017871,69394.5546875
2024-05-28,66874.67194899036,60435.86010077846,73112.68653178979,62544.791111540995,68296.21875
2024-05-29,66971.10186152218,60218.36454116854,73284.41853248853,62540.5418329033,67578.09375
2024-05-30,66576.28124583897,60275.67937480682,73313.35465269904,62536.2925542656,68364.9921875
2024-05-31,66381.44462477819,60312.09247768653,72883.38966366282,62532.043275627904,67491.4140625
2024-06-01,66169.56462137851,60162.0823282947,72288.52399110374,62527.79399351156,67706.9375
2024-06-02,66035.11028922036,60011.93651669163,72411.51328264187,62523.54471139523,67751.6015625
2024-06-03,65995.55533105136,60046.358257133936,72993.87248235737,62519.295429278885,68804.78125
2024-06-04,65670.76330594975,59657.56738504839,72421.66966686999,62515.04614716255,70567.765625
2024-06-05,65624.1171320031,59027.93640137401,72202.87678777087,62510.79686504621,71082.8203125
2024-06-06,65084.22038360366,59233.25625719691,71656.1132423403,62506.54758292988,70757.1640625
2024-06-07,64744.92457228236,58461.88162895473,71091.85912512138,62502.298300813556,69342.5859375
2024-06-08,64392.02875267814,57940.87865750515,71192.91610856123,62498.04901869721,69305.7734375
2024-06-09,64122.971849954854,57827.847015675135,70662.3478047267,62493.799736580884,69647.9921875
2024-06-10,63958.26842017468,57724.96376628529,70532.15007454249,62489.55045446454,69512.28125
2024-06-11,63520.81683362963,57248.71885304129,69518.40151228533,62485.30117234821,67332.03125
2024-06-12,63376.94929680987,56914.139953709135,70360.69828565913,62481.051890231865,68241.1875
2024-06-13,62758.053407735984,56096.78225824166,69027.38629278433,62476.80260811554,66756.3984375
2024-06-14,62360.52167757023,55724.62540517991,69218.67508607074,62472.55332599919,66011.09375
2024-06-15,61972.37758406198,55659.25770983901,68692.46023229176,62468.30404388286,66191.0
2024-06-16,61692.90069233203,55036.23505851926,68200.38983858626,62464.05476176652,66639.046875
2024-06-17,61544.00354573105,54710.23443078043,68011.67532763809,62459.80547965019,66490.296875
2024-06-18,61149.491100747335,54578.20557130086,67599.29117830303,62455.55619753385,65140.74609375
2024-06-19,61076.07364465251,54775.49152918614,67010.4377018299,62451.30691541752,64960.296875
2024-06-20,60554.964105762294,54083.37101267705,67446.50055556782,62447.05763330118,64828.65625
2024-06-21,60281.817058579196,53887.6661765074,67370.76567368454,62442.808351184845,64096.19921875
2024-06-22,60043.3584843532,53614.7390646179,66002.73018298423,62438.559069068506,64252.578125
2024-06-23,59937.02892550321,53776.39802695923,66152.23343206599,62434.30978695217,63180.796875
2024-06-24,59982.39244089921,53533.98938529414,66610.73436258582,62430.060504835834,60277.4140625
2024-06-25,59800.441446585995,53681.73757838773,66409.44387952032,62425.8112227195,61804.640625
2024-06-26,59954.667313872174,53056.84124923017,66250.0763648397,62421.56194060316,60811.27734375
2024-06-27,59672.72621800174,52919.644644473345,65897.98392449437,62417.31265848683,61604.80078125
